smog_data
"TEST SZKOŁA, ul Testowa, 00-000, TESTCITY, -157.52969778504766, 1.8586845937815497, 53.1, 995.9333333333334, 22.333333333333332, 1.099999999999999, 0.61, 2026-07-25 13:31:25"
"ZESPÓŁ EDUKACYJNY W KONOTOPIE, PL. POWSTAŃCÓW WIELKOPOLSKICH, 67-416, KONOTOP, 15.9031, 51.93023, 47.46666666666666, 1002.1666666666666, 22.066666666666666, 5.666666666666667, 3.38, 2026-07-25 13:31:25"
"PRZEDSZKOLE NR 6 W BOCHNI, MUROWIANKA, 32-700, BOCHNIA, 20.4415, 49.96533, 42.93333333333334, 1000.3666666666667, 25.266666666666666, 2.4666666666666672, 1.423333333333333, 2026-07-25 13:31:25"
"PUBLICZNA SZKOŁA PODSTAWOWA W SZYMISZOWIE, SZKOLNA, 47-161, SZYMISZÓW, 18.21983, 50.53656, 49.0, 989.1999999999999, 25.0, 2.666666666666666, 1.543333333333333, 2026-07-25 13:31:25"
"PUBLICZNA SZKOŁA PODSTAWOWA W ROZMIERCE, SZKOLNA, 47-171, ROZMIERKA, 18.26905, 50.560720, 1.0, 1016.3000000000001, 30.7, 8.299999999999999, 4.703333333333333, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA IM. ORŁA BIAŁEGO W KUROWICACH FILIA W WOLI RAKOWEJ, SZKOLNA, 95-006, WOLA RAKOWA, 19.61157, 51.67447, 59.166666666666664, 989.1999999999999, 24.333333333333332, 0.30000000000000004, 0.18000000000000002, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA NR 8 IM. JÓZEFA WESZKI W RUDOŁTOWICACH, KRZYWOŃ, 43-220, RUDOŁTOWICE, 19.00171, 49.95711, 63.900000000000006, 992.9, 23.5, 0.7000000000000001, 0.39666666666666606, 2026-07-25 13:31:25"
"ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W WIŚLE WIELKIEJ, HODOWCÓW, 43-243, WISŁA WIELKA, 18.85320, 49.95291, 49.5, 986.5, 21.96666666666667, 1.866666666666666, 1.046666666666666, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA IM. MARKA PRAWEGO W JEMIELNICY, SZKOLNA, 47-133, JEMIELNICA, 18.380122, 50.548993, 50.699999999999996, 991.3333333333334, 25.433333333333334, 3.199999999999999, 1.713333333333333, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA NR 2 IM. ŚW. JADWIGI ŚLĄSKIEJ W PSZCZYNIE, KATOWICKA, 43-200, PSZCZYNA, 18.947994, 49.992568, 58.833333333333336, 990.5, 20.633333333333333, 1.333333333333333, 0.723333333333333, 2026-07-25 13:31:25"
"ZESPÓŁ SZKÓŁ SPECJALNYCH W OSTROWCU ŚWIĘTOKRZYSKIM, IŁZECKA, 27-400, OSTROWIEC ŚWIĘTOKRZYSKI, 21.386931, 50.942931, 99.90000000000002, 1004.0, 23.833333333333332, 0.9666666666666661, 0.5133333333333331, 2026-07-25 13:31:25"
"ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W JANKOWICACH, BAZIOWA, 43-215, JANKOWICE, 18.989423, 50.002529, 29.0, 936.9, 23.3, 28.0, 17.0, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA NR 4 IM. JÓZEFA PUKOWCA W PSZCZYNIE, ZYGMUNTA KRASIŃSKIEGO, 43-200, PSZCZYNA, 18.961125, 49.971182, 48.800000000000004, 985.8000000000001, 24.599999999999998, 8.200000000000001, 4.15, 2026-07-25 13:31:25"
"ZESPÓŁ SZKÓŁ W OTMUCHOWIE, KRAKOWSKA, 48-385, OTMUCHÓW, 17.167634, 50.4705, 39.46666666666667, 982.5, 23.03333333333333, 2.133333333333333, 1.133333333333333, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA NR 60IM. IGNACEGO ŁUKASZEWICZA W CZECHOWICACH-DZIEDZICACH, UL. ŁUKASIEWICZA, 43-502, CZECHWICE-DZIEDZICE, 19.016493, 49.899404, 42.233333333333334, 975.6666666666666, 24.5, 1.033333333333333, 0.5666666666666661, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA NR 4 IM. GUSTAWA MORCINKA W SŁUPSKU, UL. LESZCZYŃSKIEGO, 76-200, SŁUPSK, 17.005017, 54.475286, 44.36666666666667, 1002.7666666666668, 25.866666666666664, 4.8, 2.973333333333333, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA W KLESZCZOWIE, UL. SZKOLNA, 44-164, KLESZCZÓW, 18.527510, 50.344057, 61.9, 992.9, 21.2, 0.0, 0.0, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA NR 5 IM. GRYFITÓW W SŁUPSKU, UL. HUBALCZYKÓW, 76-200, SŁUPSK, 17.062723, 54.455744, 52.26666666666667, 1001.5, 23.866666666666664, 3.666666666666666, 2.106666666666667, 2026-07-25 13:31:25"
"ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W POTĘPIE, UL. TARNOGÓRSKA, 42-693, POTĘPA, 18.662519, 50.565309, 99.90000000000002, 1007.5666666666666, 26.400000000000002, 1.233333333333333, 0.779999999999999, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA NR 3 IM. JANA PAWŁA II W PSZCZYNIE, UL. STAROMIEJSKA, 43-200, PSZCZYNA, 18.92452, 49.98849, 46.291666666666664, 982.8166666666666, 22.675, 5.075, 4.399999999999999, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA IM. MIKOŁAJA REJA W GORZYCZKACH, UL. WIEJSKA, 44-350, GORZYCZKI, 18.399689, 49.944774, 51.300000000000004, 983.0, 25.8, 0.1, 0.056666666666666005, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA NR 6 IM. LUDWIKA WARYŃSKIEGO W SŁUPSKU, UL. STARZYŃSKIEGO, 76-200, SŁUPSK, 17.023811, 54.465980, 84.06666666666666, 1006.1, 22.8, 1.2, 0.593333333333333, 2026-07-25 13:31:25"
"SZKOŁA PODSTAWOWA IM. JANA BRZECHWY W KOBIÓRZE, UL. TUWIMA, 43-210, KOBIÓR, 18.930274, 50.060752, 5.0, 986.1, 25.266666666666666, 4.066666666666666, 2.313333333333333, 2026-07-25 13:31:25"
