NAME,STREET,POST_CODE,CITY,LONGITUDE,LATITUDE,HUMIDITY_AVG,PRESSURE_AVG,TEMPERATURE_AVG,PM10_AVG,PM25_AVG,TIMESTAMP
LICEUM OGÓLNOKSZTAŁCĄCE IM. WŁADYSŁAWA JAGIEŁŁY W ODOLANOWIE, KROTOSZYŃSKA, 63-430, ODOLANÓW,17.66024,51.58063, 93.66666666666667, 999.9333333333334, 13.466666666666667,6.433333333333334,3.429999999999999, 2026-07-24 07:56:32
ZESPÓŁ SZKÓŁ W PIOTROWIE, , 62-814, PIOTRÓW,18.05485,51.8157, 90.8, 999.9333333333334, 12.833333333333334,4.2,2.426666666666666, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA W CZARNYMLESIE, , 63-421, CZARNYLAS,17.762604,51.508366, 82.2, 994.4666666666667, 13.433333333333332,0.0,0.0, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA NR 2 IM. AUGUSTA HR. CIESZKOWSKIEGO W LUBONIU, ŻABIKOWSKA, 62-030, LUBOŃ,16.878431,52.346672, 99.90000000000002, 1008.0666666666666, 12.766666666666666,4.366666666666666,2.289999999999999, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA IM. POWSTAŃCÓW WIELKOPOLSKICH W DORUCHOWIE, KALISKA, 63-505, DORUCHÓW,18.0786,51.4189, 88.53333333333335, 1018.5, 13.200000000000001,0.1,0.056666666666666, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA IM. MIKOŁAJA KOPERNIKA W BUKOWCU, SZKOLNA, 95-006, BUKOWIEC,19.6757,51.6918, 99.90000000000002, 983.8666666666667, 13.200000000000001,1.5999999999999992,0.9033333333333332, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W KOTLINIE, MARII KONOPNICKIEJ, 63-220, KOTLIN,17.645437,51.91866, 99.90000000000002, 997.2333333333332, 13.5,0.0,0.0, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA NR 2 W OTMUCHOWIE, KALINOWA, 48-385, OTMUCHÓW,17.213,50.46535, 99.90000000000002, 995.9666666666667, 13.033333333333333,4.6,2.543333333333333, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA IM. BOHATERÓW POWSTAŃ ŚLĄSKICH W KAŁKOWIE, , 48-364, KAŁKÓW,17.185241,50.4042, 85.23333333333333, 990.8333333333334, 13.266666666666666,3.933333333333333,2.39, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA W MACIEJOWICACH, , 48-385, MACIEJOWICE,17.13497,50.4998, 97.10000000000001, 981.6666666666666, 14.0,0.5666666666666661,0.373333333333333, 2026-07-24 07:56:32
TEST SZKOŁA, ul Testowa, 00-000, TESTCITY,-157.52969778504766,1.8586845937815497, 99.90000000000002, 997.8666666666667, 14.4,7.166666666666667,3.723333333333333, 2026-07-24 07:56:32
ZESPÓŁ EDUKACYJNY W KONOTOPIE, PL. POWSTAŃCÓW WIELKOPOLSKICH, 67-416, KONOTOP,15.9031,51.93023, 95.56666666666666, 1009.0333333333334, 13.633333333333333,3.3,2.003333333333333, 2026-07-24 07:56:32
PRZEDSZKOLE NR 6 W BOCHNI, MUROWIANKA, 32-700, BOCHNIA,20.4415,49.96533, 82.5, 1001.5, 14.566666666666668,4.266666666666667,2.383333333333333, 2026-07-24 07:56:32
PUBLICZNA SZKOŁA PODSTAWOWA W SZYMISZOWIE, SZKOLNA, 47-161, SZYMISZÓW,18.21983,50.53656, 94.33333333333333, 992.4666666666667, 13.466666666666667,4.866666666666666,2.916666666666666, 2026-07-24 07:56:32
PUBLICZNA SZKOŁA PODSTAWOWA W ROZMIERCE, SZKOLNA, 47-171, ROZMIERKA,18.26905,50.56072, 4.133333333333334, 1020.7333333333332, 13.766666666666666,1.5,0.8166666666666661, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA IM. ORŁA BIAŁEGO W KUROWICACH FILIA W WOLI RAKOWEJ, SZKOLNA, 95-006, WOLA RAKOWA,19.61157,51.67447, 99.90000000000002, 989.7666666666668, 13.433333333333332,0.1,0.056666666666666, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA NR 8 IM. JÓZEFA WESZKI W RUDOŁTOWICACH, KRZYWOŃ, 43-220, RUDOŁTOWICE,19.00171,49.95711, 99.90000000000002, 995.5666666666666, 13.666666666666666,18.83333333333333,11.253333333333336, 2026-07-24 07:56:32
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W WIŚLE WIELKIEJ, HODOWCÓW, 43-243, WISŁA WIELKA,18.8532,49.95291, 99.90000000000002, 989.0, 12.699999999999998,11.9,6.573333333333333, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA IM. MARKA PRAWEGO W JEMIELNICY, SZKOLNA, 47-133, JEMIELNICA,18.380122,50.548993, 99.90000000000002, 995.1333333333333, 12.866666666666667,8.1,4.28, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA NR 2 IM. ŚW. JADWIGI ŚLĄSKIEJ W PSZCZYNIE, KATOWICKA, 43-200, PSZCZYNA,18.947994,49.992568, 98.0, 992.7666666666668, 12.800000000000002,12.1,7.553333333333334, 2026-07-24 07:56:32
ZESPÓŁ SZKÓŁ SPECJALNYCH W OSTROWCU ŚWIĘTOKRZYSKIM, IŁZECKA, 27-400, OSTROWIEC ŚWIĘTOKRZYSKI,21.386931,50.942931, 99.90000000000002, 1003.8666666666667, 13.633333333333333,8.066666666666666,4.983333333333333, 2026-07-24 07:56:32
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W JANKOWICACH, BAZIOWA, 43-215, JANKOWICE,18.989423,50.002529, 29.0, 936.9, 23.3,28.0,17.0, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA NR 4 IM. JÓZEFA PUKOWCA W PSZCZYNIE, ZYGMUNTA KRASIŃSKIEGO, 43-200, PSZCZYNA,18.961125,49.971182, 99.90000000000002, 987.7666666666668, 12.733333333333334,19.5,11.396666666666668, 2026-07-24 07:56:32
ZESPÓŁ SZKÓŁ W OTMUCHOWIE, KRAKOWSKA, 48-385, OTMUCHÓW,17.167634,50.4705, 75.56666666666666, 987.6666666666666, 14.233333333333334,1.333333333333333,0.8966666666666661, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA NR 60IM. IGNACEGO ŁUKASZEWICZA W CZECHOWICACH-DZIEDZICACH, UL. ŁUKASIEWICZA, 43-502, CZECHWICE-DZIEDZICE,19.016493,49.899404, 99.90000000000002, 978.6999999999999, 13.333333333333334,8.166666666666666,5.063333333333333, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA NR 4 IM. GUSTAWA MORCINKA W SŁUPSKU, UL. LESZCZYŃSKIEGO, 76-200, SŁUPSK,17.005017,54.475286, 74.76666666666667, 1008.5666666666666, 18.26666666666667,3.566666666666666,2.073333333333333, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA W KLESZCZOWIE, UL. SZKOLNA, 44-164, KLESZCZÓW,18.52751,50.344057, 61.9, 992.9, 21.2,0.0,0.0, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA NR 5 IM. GRYFITÓW W SŁUPSKU, UL. HUBALCZYKÓW, 76-200, SŁUPSK,17.062723,54.455744, 77.63333333333333, 1007.3666666666667, 16.099999999999998,1.133333333333333,0.7000000000000001, 2026-07-24 07:56:32
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W POTĘPIE, UL. TARNOGÓRSKA, 42-693, POTĘPA,18.662519,50.565309, 99.90000000000002, 1010.3333333333334, 12.633333333333333,6.733333333333333,4.136666666666667, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA NR 3 IM. JANA PAWŁA II W PSZCZYNIE, UL. STAROMIEJSKA, 43-200, PSZCZYNA,18.92452,49.98849, 81.05, 984.875, 14.25,24.933333333333334,23.041666666666668, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA IM. MIKOŁAJA REJA W GORZYCZKACH, UL. WIEJSKA, 44-350, GORZYCZKI,18.399689,49.944774, 99.90000000000002, 986.1, 12.733333333333334,0.033333333333333,0.02, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA NR 6 IM. LUDWIKA WARYŃSKIEGO W SŁUPSKU, UL. STARZYŃSKIEGO, 76-200, SŁUPSK,17.023811,54.46598, 99.90000000000002, 1012.4, 12.799999999999999,1.099999999999999,0.593333333333333, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA IM. JANA BRZECHWY W KOBIÓRZE, UL. TUWIMA, 43-210, KOBIÓR,18.930274,50.060752, 5.0, 989.0666666666666, 14.166666666666666,24.433333333333334,14.78, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA W PONISZOWICACH, UL. GLIWICKA, 44-172, PONISZOWICE,18.458674,50.40922, 99.90000000000002, 986.6, 14.433333333333332,1.4,0.7866666666666661, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA IM. ORŁA BIAŁEGO W SOKOŁOWICACH, SOKOŁOWICE, 56-400, SOKOŁOWICE,17.4469,51.245, 89.03333333333335, 998.0, 13.133333333333333,6.733333333333333,3.77, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA IM. UNICEF W LIGOCIE MAŁEJ, LIGOTA MAŁA, 56-400, LIGOTA MAŁA,17.365476,51.142467, 75.23333333333333, 969.2333333333332, 13.799999999999999,7.699999999999999,4.316666666666666, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA GMINY OLEŚNICA W OLEŚNICY, WILEŃSKA, 56-400, OLEŚNICA,17.41034,51.2095, 99.90000000000002, 1010.5666666666666, 12.933333333333332,2.933333333333333,1.543333333333333, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA NR 19 W BRZEŹCACH, POKOJU, 43-200, BRZEŹCE,18.832539,49.984943, 97.90000000000002, 987.6, 12.700000000000001,12.766666666666666,7.36, 2026-07-24 07:56:32
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W RADOSTOWIE ŚREDNIM, RADOSTÓW ŚREDNI, 59-800, RADOSTÓW ŚREDNI,15.36293,51.12153, 27.5, 983.0, 28.3,0.5,0.28, 2026-07-24 07:56:32
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W KOŚCIELNIKU, KOŚCIELNIK, 59-800, KOŚCIELNIK,15.29682,51.08393, 61.9, 995.9, 17.5,0.3,0.15, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA IM. POLSKICH ODKRYWCÓW I PODRÓŻNIKÓW W KOBIERZYCACH, PARKOWA, 55-040, KOBIERZYCE,16.933169,50.971851, 99.90000000000002, 993.0, 12.0,5.066666666666666,2.853333333333333, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA IM. UNICEF W BIELANACH WROCŁAWSKICH, AKACJOWA, 55-040, BIELANY WROCŁAWSKIE,16.971022,51.03812, 86.8, 1001.1, 13.200000000000001,4.033333333333334,2.286666666666666, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W WYSOKIEJ, CHABROWA, 52-200, WYSOKA,17.007729,51.047504, 99.90000000000002, 996.3333333333334, 14.433333333333332,1.833333333333333,1.076666666666666, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA IM. TADEUSZA MAZOWIECKIEGO W TYŃCU MAŁYM, SZKOLNA, 55-040, TYNIEC MAŁY,16.909195,51.0216, 67.8, 1019.16, 2.5,39.96,21.93, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA IM. ROMUALDA TRAUGUTTA W PUSTKOWIE ŻURAWSKIM, KOLEJOWA, 55-040, PUSTKÓW ŻURAWSKI,16.859465,50.958878, 99.90000000000002, 995.4333333333334, 15.1,1.7666666666666662,1.076666666666666, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA NR 1 IM. MARII KONOPNICKIEJ W ZESPOLE SZKÓŁ OGÓLNOKSZTAŁCĄCYCH NR 1 IM. MARII KONOPNICKIEJ W PRUSZCZU GDAŃSKIM, NIEMCEWICZA, 83-000, PRUSZCZ GDAŃSKI,18.650575,54.261512, 73.13333333333333, 1021.0666666666666, 18.866666666666664,0.6000000000000001,0.386666666666666, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA NR 2 IM. MIKOŁAJA KOPERNIKA W PRUSZCZU GDAŃSKIM, TYSIĄCLECIA, 83-000, PRUSZCZ GDAŃSKI,18.628278,54.260787, 84.7, 1013.0, 15.533333333333333,0.0,0.0, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA NR 3 IM. JANA MATEJKI W PRUSZCZU GDAŃSKIM, MATEJKI, 83-000, PRUSZCZ GDAŃSKI,18.636981,54.255547, 84.89999999999999, 1015.6999999999999, 19.266666666666666,1.066666666666666,0.559999999999999, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA NR 4 IM. IGNACEGO JANA PADEREWSKIEGO W PRUSZCZU GDAŃSKIM, KASPROWICZA, 83-000, PRUSZCZ GDAŃSKI,18.670231,54.263405, 75.73333333333333, 1014.9666666666667, 17.46666666666667,0.0,0.0, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA NR 13 W WIŚLE MAŁEJ, SOKOLA, 43-243, WISŁA MAŁA,18.793987,49.93368, 99.90000000000002, 994.4666666666667, 12.333333333333334,0.133333333333333,0.08, 2026-07-24 07:56:32
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W STUDZIENICACH, ŚW. JANA PAWŁA II 74, 43-215, STUDZIENICE,18.983576,50.016514, 99.90000000000002, 997.7333333333332, 13.866666666666667,6.133333333333333,3.1, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W SUSZCU, SZKOLNA, 43-267, SUSZEC,18.79149,50.03719, 99.90000000000002, 1002.4, 14.566666666666668,5.6,2.85, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA NR 11 W PORĘBIE, SZKOLNA, 43-200, PORĘBA,18.876488,49.984417, 99.90000000000002, 1002.2333333333332, 13.1,8.6,4.766666666666668, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA IM. MIKOŁAJA KOPERNIKA W WYSOCKU MAŁYM, KOŚCIELNA, 63-421, WYSOCKO MAŁE,17.84109,51.61033, 99.90000000000002, 993.8000000000001, 13.266666666666666,3.6,1.839999999999999, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA NR 3 IM. JULIANA TUWIMA W NOWEJ SOLI, BOTANICZNA, 67-100, NOWA SÓL,15.71186,51.82115, 99.90000000000002, 1010.2999999999998, 13.733333333333334,0.766666666666666,0.399999999999999, 2026-07-24 07:56:32
ZESPÓŁ SZKÓŁ W JANKOWIE PIERWSZYM, JANKÓW PIERWSZY, 62-814, JANKÓW PIERWSZY,17.987951,51.902107, 98.0, 996.2999999999998, 12.0,2.5,1.34, 2026-07-24 07:56:32
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W MESZNIE, MESZNO, 48-385, MESZNO,17.15378,50.43684, 99.90000000000002, 986.0, 13.533333333333333,2.3666666666666663,1.356666666666666, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA IM. 16. PUŁKU UŁANÓW WIELKOPOLSKICH W GRUPIE, SZKOLNA, 86-134, GRUPA,18.643229,53.506348, 81.10000000000001, 1010.2666666666668, 16.7,2.3666666666666663,1.3, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA IM. ORŁA BIAŁEGO W KUROWICACH, SZKOLNA, 95-006, KUROWICE,19.6897942,51.6648927, 76.56666666666666, 989.2666666666668, 15.833333333333334,1.366666666666666,0.86, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA IM. POWSTAŃCÓW WIELKOPOLSKICH W BUDZYNIU, ROGOZIŃSKA, 64-840, BUDZYŃ,16.983885,52.8847, 91.16666666666667, 999.9666666666667, 13.633333333333333,2.433333333333333,1.413333333333333, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA W SWORNEGACIACH, SZKOLNA, 89-608, SWORNEGACIE,17.503073,53.86227, 76.13333333333334, 1000.7666666666668, 17.133333333333336,0.066666666666666,0.036666666666666, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA IM. ORŁA BIAŁEGO W RASZÓWCE, 1 MAJA, 59-307, RASZÓWKA,16.18346,51.30514, 99.90000000000002, 1001.4, 13.666666666666666,1.7000000000000002,0.8633333333333331, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA IM. TADEUSZA KOŚCIUSZKI W MUNINIE, 3-GO MAJA, 37-514, MUNINA,22.725977,49.997936, 56.5, 996.2999999999998, 6.8,68.4,42.61, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA IM. ALEKSANDRA FREDRY W SUROCHOWIE, SUROCHÓW, 37-500, SUROCHÓW,22.7635,50.02385, 94.89999999999999, 986.1999999999999, 15.700000000000001,5.5,3.26, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA IM. LOTNIKÓW ALIANCKICH W IŁOWEJ, PIASKOWA, 68-120, IŁOWA,15.20461,51.50227, 49.5, 993.7000000000002, 16.7,56.0,31.12, 2026-07-24 07:56:32
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W BOŻEJOWICACH, BOŻEJOWICE, 59-700, BOŻEJOWICE,15.541525,51.244331, 99.83333333333333, 993.9666666666667, 14.9,3.133333333333333,1.7633333333333332, 2026-07-24 07:56:32
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W BRZEŹNIKU, BRZEŹNIK, 59-700, BRZEŹNIK,15.467881,51.243537, 99.90000000000002, 998.1666666666666, 13.666666666666666,2.4666666666666672,1.349999999999999, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA W DĄBROWIE BOLESŁAWIECKIEJ, DĄBROWA BOLESŁAWIECKA, 59-700, DĄBROWA BOLESŁAWIECKA,15.57337,51.325929, 99.90000000000002, 994.2666666666668, 13.866666666666667,11.366666666666667,7.146666666666667, 2026-07-24 07:56:32
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W OCICACH, OCICE, 59-730, OCICE,15.492642,51.201123, 99.86666666666667, 1000.9666666666667, 12.0,5.233333333333333,2.713333333333333, 2026-07-24 07:56:32
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W TRZEBIENIU, LEŚNA, 59-700, TRZEBIEŃ,15.599295,51.390285, 97.53333333333335, 984.5666666666666, 13.366666666666667,6.633333333333333,3.816666666666666, 2026-07-24 07:56:32
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W ŻELISZOWIE, ŻELISZÓW, 59-700, ŻELISZÓW,15.636493,51.188462, 99.90000000000002, 996.3333333333334, 12.299999999999999,4.833333333333333,2.78, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA IM. MARII SKŁODOWSKIEJ-CURIE W KAWĘCZYNIE, KAWĘCZYN, 62-704, KAWĘCZYN,18.53126,51.90873, 91.88, 1014.65, 8.93,28.28,16.42, 2026-07-24 07:56:32
PUBLICZNA SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W JORDANOWIE ŚLĄSKIM, WROCŁAWSKA, 55-065, JORDANÓW ŚLĄSKI,16.8656,50.8654, 99.90000000000002, 998.5, 13.666666666666666,8.066666666666668,4.42, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W RUDNEJ, PIASKOWA, 59-305, RUDNA,16.26114,51.51127, 99.90000000000002, 1002.3666666666667, 14.0,8.133333333333333,4.19, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA IM. BOHATERÓW WESTERPLATTE W CHOBIENI, SZKOLNA, 59-305, CHOBIENIA,16.44566,51.54124, 94.73333333333333, 1004.1666666666666, 12.733333333333334,7.966666666666666,4.763333333333333, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA NR 3 IM. WŁADYSŁAWA BRONIEWSKIEGO W ŚWIEBODZICACH, ŚWIDNICKA, 58-160, ŚWIEBODZICE,16.322191,50.859905, 99.90000000000002, 985.8333333333334, 13.166666666666666,1.633333333333333,0.919999999999999, 2026-07-24 07:56:32
PUBLICZNA SZKOŁA PODSTAWOWA NR 5 IM. WŁADYSŁAWA BRONIEWSKIEGO W NOWEJ SOLI, WALKI MŁODYCH, 67-100, NOWA SÓL,15.72476,51.78292, 99.90000000000002, 1008.5, 13.533333333333333,4.366666666666667,2.663333333333333, 2026-07-24 07:56:32
ZESPÓŁ EDUKACYJNY W KOLSKU, PIASTOWSKA, 67-415, KOLSKO,15.961961,51.960693, 88.33999999999999, 1020.57, 9.94,37.83,22.350000000000005, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA NR 3 IM. MARII KONOPNICKIEJ W KOLE, TORUŃSKA, 62-600, KOŁO,18.63092,52.201656, 99.90000000000002, 1006.2333333333332, 12.533333333333333,6.366666666666667,3.263333333333333, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W MIKORZYNIE, MIKORZYN, 63-600, MIKORZYN,18.026148,51.36473, 99.90000000000002, 990.1333333333333, 13.266666666666666,0.5,0.27, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA NR 1 IM. BOHATERÓW WESTERPLATTE W KĘPNIE, HENRYKA SIENKIEWICZA, 63-600, KĘPNO,17.987194,51.27619, 79.83333333333333, 1002.7000000000002, 19.266666666666666,1.166666666666666,0.669999999999999, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W LIPNICY WIELKIEJ, LIPNICA WIELKA, 33-323, LIPNICA WIELKA,20.86532,49.70755, 94.0, 985.0, 16.9,28.3,15.62, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA IM. PREZYDENTA GABRIELA NARUTOWICZA W CZĄSTKOWIE MAZOWIECKIM, CZĄSTKÓW MAZOWIECKI, 05-152, CZĄSTKÓW MAZOWIECKI,20.746943,52.39131, 87.63333333333333, 1002.8666666666667, 16.866666666666667,5.833333333333333,3.166666666666666, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA IM. PIERREA DE COUBERTINA W BUDACH SIENNICKICH, BUDY SIENNICKIE, 05-190, BUDY SIENNICKIE,20.787657,52.544962, 99.90000000000002, 995.3000000000001, 13.466666666666667,10.733333333333334,5.596666666666667, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA IM. JANA BRZECHWY W SZKLARACH GÓRNYCH, SZKLARY GÓRNE, 59-335, SZKLARY GÓRNE,16.08945,51.44225, 99.90000000000002, 1004.8666666666667, 11.966666666666667,3.1,1.65, 2026-07-24 07:56:32
SAMORZĄDOWA SZKOŁA PODSTAWOWA W GÓRNYCH GRĄDACH, GÓRNE GRĄDY, 62-310, GÓRNE GRĄDY,17.74012,52.11447, 99.90000000000002, 1010.2800000000001, 20.5,2.799999999999999,1.5599999999999992, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA IM. KRZYSZTOFA KAMILA BACZYŃSKIEGO W CIĄŻENIU, WOLNOŚCI, 62-404, CIĄŻEŃ,17.816093,52.21152, 99.90000000000002, 1000.2000000000002, 23.8,8.3,4.28, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA NR 1 IM. STRAJKU DZIECI KOŹMIŃSKICH 1906/1907 W KOŹMINIE WIELKOPOLSKIM, GLINKI, 63-720, KOŹMIN WIELKOPOLSKI,17.45651,51.82566, 88.5, 1007.1, 13.300000000000002,19.5,11.76, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA SPORTOWA NR 6 W EŁKU, SUWALSKA, 19-300, EŁK,22.365547,53.82862, 98.76666666666667, 996.5, 14.366666666666667,3.433333333333333,2.123333333333333, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA NR 6 IM. JANA PAWŁA II W STAROGARDZIE GDAŃSKIM, BP. DOMINIKA, 83-250, STAROGARD GDAŃSKI,18.491356,53.98333, 76.33333333333333, 1003.6333333333333, 18.400000000000002,0.466666666666666,0.226666666666666, 2026-07-24 07:56:32
PUBLICZNA SZKOLA PODSTAWOWA IM. BOHATEROW OŚWIĘCIMSKICH W RUDZICZCE, WOSZCZYCKA, 43-267, RUDZICZKA (SUSZEC),18.7549,50.03935, 99.90000000000002, 1004.6, 15.533333333333333,5.466666666666666,3.05, 2026-07-24 07:56:32
ZESPÓŁ SZKÓŁ TECHNICZNYCH W KOLE, KOLEJOWA, 62-600, KOŁO,18.62956,52.2088, 75.7, 999.5666666666666, 16.333333333333332,0.6666666666666661,0.376666666666666, 2026-07-24 07:56:32
PUBLICZNA SZKOŁA PODSTAWOWA NR 2 IM. KAZIMIERZA PUŁASKIEGO W WARCE, POLNA, 05-660, WARKA,21.188357,51.78638, 85.96666666666665, 995.6, 14.733333333333334,7.633333333333333,4.543333333333333, 2026-07-24 07:56:32
SZKOŁA PODSTAWOWA NR 2 IM. STEFANA STARZYŃSKIEGO W NASIELSKU, KOŚCIUSZKI, 05-190, NASIELSK,20.801001,52.589717, 99.90000000000002, 993.8666666666667, 13.666666666666666,11.933333333333332,6.926666666666667, 2026-07-24 07:56:32
