NAME,STREET,POST_CODE,CITY,LONGITUDE,LATITUDE,HUMIDITY_AVG,PRESSURE_AVG,TEMPERATURE_AVG,PM10_AVG,PM25_AVG,TIMESTAMP
PUBLICZNA SZKOŁA PODSTAWOWA W BĄKOWEJ, , 27-310, BĄKOWA,21.462254,51.209968, 39.5, 989.4625, 25.425,1.9,1.5750000000000002, 2026-07-25 13:49:23
LICEUM OGÓLNOKSZTAŁCĄCE W PRZASNYSZU, UL. MAZOWIECKA, 06-300, PRZASNYSZ,20.894694468872185,53.02520296443298, 39.125, 995.0083333333333, 27.166666666666668,4.016666666666667,3.483333333333333, 2026-07-25 13:49:23
BRANŻOWA SZKOŁA I STOPNIA W PRZASNYSZU, UL. MAZOWIECKA, 06-300, PRZASNYSZ,20.870424368871877,53.01786487865621, 38.825, 994.6333333333333, 27.675,3.275,2.9916666666666663, 2026-07-25 13:49:23
TECHNIKUM W ZESPOLE SZKÓŁ POWIATOWYCH IM. MJRA HENRYKA SUCHARSKIEGO W PRZASNYSZU, UL. MAZOWIECKA, 06-300, PRZASNYSZ,20.87980154232724,53.01566507941117, 39.25833333333333, 994.6833333333334, 27.458333333333332,4.666666666666667,4.358333333333333, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. FELIKSA NOWOWIEJSKIEGO W WYDMINACH, UL. GRUNWALDZKA, 11-510, WYDMINY,22.034963,53.9804304, 48.61666666666667, 991.4, 25.03333333333333,2.8249999999999997,2.533333333333333, 2026-07-25 13:49:23
TECHIKUM IM. JANA PAWŁA II W ŻARNOWCU, UL. KRAKOWSKA, 42-439, ŻARNOWIEC,19.8627098,50.4785469, 38.10909090909091, 976.9272727272728, 24.345454545454547,11.463636363636365,9.863636363636363, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA NR 3 IM. ŚW. MAKSYMILIANA MARII KOLBEGO W CHMIELNIKU, , 36-016, CHMIELNIK,22.153376,49.967673, 48.6, 981.7700000000001, 22.86,2.5700000000000003,2.219999999999999, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI IM. JANA PAWŁA II W PANIÓWKACH, UL. ZWYCIĘSTWA, 44-177, PANIÓWKI,18.7807475,50.2326931, 44.60909090909091, 985.4454545454545, 24.927272727272726,5.245454545454546,4.709090909090909, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. WITOLDA BUDRYKA W CHUDOWIE, UL. SZKOLNA, 44-177, CHUDÓW,18.7790318,50.2106591, 45.78333333333333, 981.525, 24.075,4.933333333333334,4.108333333333333, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA NR 12 IM. JÓZEFA JANIKA W MIKOŁOWIE, UL. SZKOLNA, 43-196, MIKOŁÓW,18.79996,50.1842309, 48.22727272727273, 978.1181818181817, 23.12727272727273,4.181818181818182,3.563636363636364, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. ORŁA BIAŁEGO W WYKOWIE, , 18-500, WYKOWO,21.919300168509835,53.4743330561782, 58.98333333333333, 997.375, 23.675,4.658333333333333,4.3, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. ŚW. JADWIGI KRÓLOWEJ W KAMIENIU PRUSINIE, , 36-053, KAMIEŃ,22.13142067,50.34420441, 40.25454545454546, 986.3909090909091, 26.345454545454547,2.072727272727272,1.754545454545454, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA W SKÓRCU, UL. SIEDLECKA, 08-114, SKÓRZEC,22.13605362,52.10761735, 47.51111111111111, 989.4666666666667, 23.61111111111111,2.177777777777778,1.8555555555555552, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA NR 3 IM. MARII KONOPNICKIEJ W ŁOCHOWIE, UL. 1 MAJA, 07-130, ŁOCHÓW,21.68182,52.5307, 52.458333333333336, 999.4083333333333, 25.125,1.65,1.383333333333333, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM.ŻOŁNIERZY II ARMII WOJSKA POLSKIEGO W ZESPOLE OŚWIATOWO-WYCHOWAWCZYM W BIAŁKACH , UL. DIAMENTOWA, 08-110, BIAŁKI,22.292238,52.131471, 43.176923076923075, 991.3461538461538, 26.26153846153846,1.546153846153846,1.546153846153846, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA W ZESPOLE OŚWIATOWYM IM. JANA PAWŁA II W STOKU LACKIM , UL. SIEDLECKA, 08-110, STOK LACKI,22.35006721,52.16135264, 45.47272727272727, 992.8272727272728, 24.2,2.481818181818182,2.199999999999999, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. 18 DYWIZJI PIECHOTY ZIEMI ŁOMŻYŃSKIEJ W ANDRZEJEWIE, UL. WARSZAWSKA, 07-305, ANDRZEJEWO,22.19398993,52.82792464, 52.51818181818182, 994.4363636363636, 24.818181818181817,1.936363636363636,1.936363636363636, 2026-07-25 13:49:23
TECHNIKUM NR 8 W RZESZOWIE, UL. WINCENTEGO POLA, 35-021, RZESZÓW,21.98647117,50.02719923, 49.925000000000004, 989.375, 23.958333333333332,2.433333333333333,2.233333333333333, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM.JANA KOCHANOWSKIEGO W ŚWIDNIKU, , 34-606, ŚWIDNIK,20.5329659,49.5933178, 35.958333333333336, 967.975, 25.291666666666668,2.333333333333333,2.066666666666667, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA W ULATOWIE-ADAMACH, , 06-316, ULATOWO-ADAMY,20.9328136,53.1650883, 43.44166666666666, 993.7416666666667, 26.041666666666668,5.191666666666666,4.566666666666666, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. ADAMA MICKIEWICZA W JAKSICACH, , 32-200, JAKSICE,20.010296,50.322967, 45.675, 979.45, 23.2875,3.8625,3.3375, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. ŚW. KRÓLOWEJ JADWIGI W HERMANOWEJ, , 36-020, HERMANOWA,22.0188654,49.9417235, 39.95454545454545, 981.0545454545455, 26.154545454545453,1.918181818181818,1.636363636363636, 2026-07-25 13:49:23
PUBLICZNA SZKOŁA PODSTAWOWA IM. ŚW. KINGI W ŁĄKCIE DOLNEJ , , 32-733, ŁĄKTA DOLNA,20.399763,49.8388069, 36.199999999999996, 980.7454545454547, 24.727272727272727,1.981818181818182,1.718181818181818, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. S. CZESŁAWY LOREK W BICZYCACH DOLNYCH, , 33-395, BICZYCE DOLNE,20.6443899,49.6312294, 46.28181818181818, 978.8090909090909, 24.063636363636363,3.181818181818181,2.809090909090909, 2026-07-25 13:49:23
OGÓLNOKSZTAŁCĄCE LICEUM AKADEMICKIE JEZUITÓW W NOWYM SĄCZU, UL. PIOTRA SKARGI, 33-300, NOWY SĄCZ,20.69132733,49.62662433, 47.41818181818182, 978.9090909090909, 23.5,7.018181818181818,6.590909090909091, 2026-07-25 13:49:23
TECHNIKUM NR 4 W NOWYM SĄCZU, UL. ŚW. DUCHA, 33-300, NOWY SĄCZ,20.69270978,49.62622093, 48.49090909090909, 978.7545454545453, 22.918181818181818,6.509090909090909,6.036363636363637, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. JANA PAWŁA II - PAPIEŻA POLAKA W STARYM LUBOTYNIU, , 07-303, STARY LUBOTYŃ,21.9359049,52.932735, 51.21818181818182, 995.0181818181819, 26.05454545454546,2.481818181818182,2.081818181818182, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA NR 6 Z ODDZIAŁAMI INTEGRACYJNYMI IM. JANA PAWŁA II W ŁAZISKACH GÓRNYCH, UL. WYRSKA, 43-173, ŁAZISKA GÓRNE,18.8703811,50.1362116, 39.054545454545455, 976.5363636363636, 26.90909090909091,2.818181818181818,2.39090909090909, 2026-07-25 13:49:23
TECHNIKUM DLA MŁODZIEŻY TEB EDUKACJA W NOWYM SĄCZU, UL. RYNEK, 33-300, NOWY SĄCZ,20.6900064,49.62567283, 47.59090909090909, 977.6363636363636, 23.40909090909091,3.118181818181817,2.854545454545454, 2026-07-25 13:49:23
BRANŻOWA SZKOŁA I STOPNIA NR 2 W NOWYM SĄCZU, UL. KRÓLOWEJ JADWIGI, 33-300, NOWY SĄCZ,20.707689,49.613478, 48.372727272727275, 977.7727272727273, 23.009090909090908,4.363636363636363,4.190909090909091, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA W STRZEGOCINIE, , 06-150, STRZEGOCIN,20.84085873,52.68602636, 41.15, 992.425, 27.275,4.3,3.65, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA NR 15 IM. BOHATERÓW SĄDECCZYZNY W NOWYM SĄCZU, UL. 29 LISTOPADA, 33-300, NOWY SĄCZ,20.7136659,49.6028522, 41.78181818181818, 974.8909090909091, 24.672727272727272,3.118181818181817,2.836363636363636, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA NR 1 W WOLBROMIU, UL. MARIACKA, 32-340, WOLBROM,19.7584,50.37939, 52.554545454545455, 968.3818181818183, 21.854545454545455,3.463636363636364,3.027272727272727, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA NR 21 IM. KS. STANISŁAWA KONARSKIEGO W CZĘSTOCHOWIE, UL. SABINOWSKA, 42-202, CZĘSTOCHOWA,19.161529,50.8367999, 48.71111111111111, 981.2888888888889, 23.266666666666666,3.555555555555555,2.955555555555555, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. K. PUŁASKIGO W RĘDZINACH OSIEDLU, UL. DZIAŁKOWICZÓW, 42-242, RĘDZINY,19.2114785,50.857508, 36.36363636363637, 978.9, 28.436363636363637,3.981818181818181,3.236363636363636, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM.TADEUSZA KOŚCIUSZKI W WIERZCHOWISKU, UL. DŁUGA, 42-233, WIERZCHOWISKO,19.1315281,50.87314, 44.72727272727273, 982.1818181818181, 24.181818181818183,3.436363636363636,2.845454545454545, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA NR 16 W GLIWICACH, UL. JANA KILIŃSKIEGO, 44-122, GLIWICE,18.6691473,50.2768393, 35.041666666666664, 1097.8, 28.349999999999998,2.9499999999999997,2.425, 2026-07-25 13:49:23
NIEPUBLICZNA SZKOŁA PODSTAWOWA W ZDROCHCU, , 33-273, ZDROCHEC,20.8284982,50.1390234, 40.625, 989.125, 24.65,2.15,2.15, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA W PIECNIKU, , 78-650, PIECNIK,16.2532907,53.3424311, 41.59090909090909, 990.9363636363636, 26.1,5.218181818181818,4.881818181818182, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W BIELICACH, UL. JANA PAWŁA II, 74-202, BIELICE,14.7260542,53.2035917, 40.61666666666667, 1003.0583333333334, 27.675,4.325,3.608333333333333, 2026-07-25 13:49:23
TECHNIKUM NR 5 W PILE, UL. GEN. SIKORSKIEGO, 64-920, PIŁA,16.7382266,53.1509671, 36.92727272727273, 999.2454545454547, 26.727272727272727,4.263636363636364,3.709090909090909, 2026-07-25 13:49:23
TECHNIKUM W BIELAWIE - ZESPÓŁ SZKÓŁ I PLACÓWEK KSZTAŁCENIA ZAWODOWEGO W BIELAWIE, UL. STEFANA ŻEROMSKIEGO, 58-260, BIELAWA,16.623803,50.691456, 29.633333333333336, 973.9666666666667, 29.891666666666666,2.8416666666666672,2.458333333333333, 2026-07-25 13:49:23
TECHNIKUM NR 1 W BOLESŁAWCU, UL. GÓRNE MŁYNY, 59-700, BOLESŁAWIEC,15.558936,51.263908, 38.445454545454545, 989.6363636363636, 25.672727272727272,4.345454545454545,3.918181818181818, 2026-07-25 13:49:23
TECHNIKUM NR 2 W BOLESŁAWCU, AL. TYSIĄCLECIA, 59-700, BOLESŁAWIEC,15.591082,51.261139, 31.541666666666668, 982.4833333333332, 26.28333333333333,3.233333333333333,2.85, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM.MARII KONOPNICKIEJ W KOSTOMŁOTACH, UL. WROCŁAWSKA, 55-311, KOSTOMŁOTY,16.6157528,51.0436096, 24.90833333333333, 988.7166666666667, 30.391666666666666,2.716666666666667,2.258333333333333, 2026-07-25 13:49:23
TECHNIKUM W POWIATOWYM ZESPOLE SZKÓŁ W CHOJNOWIE, UL. WINCENTEGO WITOSA, 59-225, CHOJNÓW,15.935802,51.272209, 33.858333333333334, 991.15, 25.75,3.6,3.074999999999999, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA NR 2 IM. STANISŁAWA MONIUSZKI W ORZESZU, UL. BUKOWINA, 43-180, ORZESZE,18.779395,50.14921, 41.93333333333333, 974.8666666666666, 27.166666666666668,2.677777777777778,2.2111111111111112, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. A.SASIMOWSKIEGO W BOROWIU, UL. ALEKSANDRA SASIMOWSKIEGO, 08-412, BOROWIE,21.7676799,51.9488003, 36.81818181818182, 992.4818181818181, 26.91818181818182,1.9090909090909087,1.654545454545454, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA NR 3 IM.KPT.STANISŁAWA BETLEJA W KŁODZKU, UL. JANA PAWŁA II, 57-300, KŁODZKO,16.646804,50.437599, 36.49090909090909, 971.7454545454547, 25.945454545454538,2.636363636363636,2.309090909090909, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. WŁADYSŁAWA STANISŁAWA REYMONTA W KŁODZKU, UL. ROMUALDA TRAUGUTTA, 57-300, KŁODZKO,16.65091495,50.43995998, 31.299999999999997, 967.5666666666667, 29.21111111111111,2.344444444444444,2.044444444444444, 2026-07-25 13:49:23
TECHNIKUM NR 2 W KŁODZKU, UL. SZKOLNA, 57-300, KŁODZKO,16.652629,50.433394, 29.65, 974.75, 29.9625,2.5125,2.1, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. BOLESŁAWA CHROBREGO W NIEMCZY, UL. BOLESŁAWA CHROBREGO, 58-230, NIEMCZA,16.86538691,50.90346585, 32.85, 982.0333333333333, 25.825,3.8416666666666672,3.383333333333333, 2026-07-25 13:49:23
PUBLICZNA SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W ZIELENICACH, , 57-160, ZIELENICE,16.986569,50.826304, 25.942857142857143, 988.5285714285714, 30.5,2.842857142857142,2.457142857142857, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA SPECJALNA W STRZELINIE, UL. ZĄBKOWICKA, 57-100, STRZELIN,17.060713,50.777638, 31.758333333333336, 991.4, 26.7,2.516666666666666,2.258333333333333, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. ORŁA BIAŁEGO W KAMIENIU WIELKIM, UL. KOŚCIELNA, 66-460, KAMIEŃ WIELKI,14.77442,52.663653, 36.90833333333333, 1002.3083333333334, 25.65833333333333,4.375,4.108333333333333, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W REDLE, , 78-320, REDŁO,15.96850893241895,53.77690300578236, 48.25833333333333, 997.6583333333333, 26.075,5.408333333333334,4.524999999999999, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA W KARWINIE IMIENIA MACIEJA RATAJA W KARWINIE, , 78-230, KARWIN,15.763897,53.99116, 64.95, 1005.375, 23.5375,4.525,4.3125, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W STRĄCZNIE, , 78-642, STRĄCZNO,16.3787738,53.2408346, 40.416666666666664, 992.275, 26.933333333333334,3.883333333333333,3.425, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. MIKOŁAJA KOPERNIKA W MĘCINCE, , 59-424, MĘCINKA,16.100094,51.071955, 36.875, 982.6916666666666, 26.291666666666668,3.391666666666667,2.9666666666666672, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. KAROLA WOJTYŁY W OSIEKU, , 55-200, OSIEK,17.29271,50.88261, 33.00909090909091, 991.5636363636364, 26.11818181818182,3.854545454545454,3.327272727272727, 2026-07-25 13:49:23
LICEUM OGÓLNOKSZTAŁCĄCE IM. HENRYKA BRODATEGO W LWÓWKU ŚLĄSKIM, UL. HENRYKA BRODATEGO, 59-600, LWÓWEK ŚLĄSKI,15.584555,51.108168, 36.74545454545454, 984.5454545454545, 25.954545454545453,3.5,3.0, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA W GORZANOWIE, UL. KŁODZKA, 57-521, GORZANÓW,16.630405,50.353982, 43.300000000000004, 972.4363636363636, 24.50909090909091,4.172727272727273,3.609090909090909, 2026-07-25 13:49:23
TECHNIKUM IM. STANISŁAWA MIKOŁAJCZYKA W WĄGROWCU, UL. KCYŃSKA, 62-100, WĄGROWIEC,17.19966,52.80848, 38.5, 997.6750000000001, 25.8,5.125,4.325, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. ORLĄT LWOWSKICH I BOHATERÓW 37 PUŁKU PIECHOTY 7 DYWIZJI II ARMII WOJSKA POLSKIEGO W RUSZOWIE, UL. ZGORZELECKA, 59-950, RUSZÓW,15.1783741,51.4018245, 30.741666666666664, 989.85, 26.0,3.508333333333333,2.983333333333333, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM.ADAMA MICKIEWICZA W WIERZBNIE, , 55-216, WIERZBNO,17.17937,50.93435, 31.71666666666667, 991.875, 26.90833333333333,2.758333333333333,2.4916666666666663, 2026-07-25 13:49:23
TECHNIKUM NR 2 W WĄGROWCU, UL. KOŚCIUSZKI, 62-100, WĄGROWIEC,17.2161963,52.8053339, 39.43333333333333, 997.6, 27.15833333333333,4.35,3.641666666666667, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. KORNELA MAKUSZYNSKIEGO W BIELAWACH, , 67-112, BIELAWY,19.6561329,52.0617142, 33.56363636363636, 999.4363636363636, 27.281818181818185,4.327272727272727,3.827272727272727, 2026-07-25 13:49:23
LICEUM OGÓLNOKSZTAŁCĄCE IM. JAROSŁAWA DĄBROWSKIEGO W MIĘDZYCHODZIE, UL. GENERAŁA SIKORSKIEGO, 64-400, MIĘDZYCHÓD,15.909179,52.606012, 36.733333333333334, 1003.0583333333334, 26.816666666666666,4.066666666666666,4.05, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA Z ODDZIAŁAMI DWUJĘZYCZNYMI IM. A I WŁ. NIEGOLEWSKICH W OPALENICY, UL. POZNAŃSKA, 64-330, OPALENICA,16.41751442883519,52.30940693118218, 35.627272727272725, 998.6363636363636, 26.38181818181818,9.19090909090909,9.1, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA W DONABOROWIE, , 63-604, DONABORÓW,18.0613714,51.2706662, 32.276923076923076, 989.5384615384615, 28.069230769230767,3.138461538461538,3.138461538461538, 2026-07-25 13:49:23
PUBLICZNA SZKOŁA PODSTAWOWA NR 17 IM.MARII KONOPNICKIEJ W WAŁBRZYCHU, UL. 1 MAJA, 58-305, WAŁBRZYCH,16.248929600000004,50.76470787264967, 35.34166666666667, 958.4666666666667, 26.275000000000002,6.274999999999999,5.466666666666666, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. HENRYKA SIENKIEWICZA W ROZTOCE, UL. JANA PAWŁA II, 58-170, ROZTOKA,16.227611,50.959292, 27.9, 980.6555555555556, 31.15555555555555,3.577777777777778,3.111111111111111, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. ŚWIĘTEJ JADWIGI ŚLĄSKIEJ W KUNICACH, UL. STAROPOLSKA, 59-216, KUNICE,16.247988,51.223828, 21.536363636363635, 993.9545454545455, 32.13636363636363,3.0,2.5727272727272723, 2026-07-25 13:49:23
PUBLICZNA SZKOŁA PODSTAWOWA NR 30 IM. ARMII KRAJOWEJ W WAŁBRZYCHU, UL. TYTUSA CHAŁUBIŃSKIEGO, 58-302, WAŁBRZYCH,16.2785288,50.7886076, 36.55, 954.7625, 27.0375,3.575,3.1, 2026-07-25 13:49:23
PUBLICZNA SZKOŁA PODSTAWOWA NR 22 IM. GWARKÓW DOLNOŚLĄSKICH W WAŁBRZYCHU, UL. 11 LISTOPADA, 58-302, WAŁBRZYCH,16.2968909,50.7787007, 37.78888888888889, 959.8333333333334, 26.333333333333332,3.4666666666666672,2.9, 2026-07-25 13:49:23
BRANŻOWA SZKOŁA I STOPNIA W ZŁOTORYI, UL. STANISŁAWA STASZICA, 59-500, ZŁOTORYJA,15.9213852,51.1259316, 33.675, 981.2666666666668, 26.541666666666668,3.266666666666667,2.8666666666666663, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. JANA BRZECHWY W DOBROMIERZU, UL. PODGÓRNA, 58-170, DOBROMIERZ,16.2329721,50.9099086, 34.93333333333333, 970.6222222222223, 25.244444444444444,2.822222222222222,2.433333333333333, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA W WITOSZYCACH, , 56-200, WITOSZYCE,16.5154353,51.7433015, 38.127272727272725, 997.8272727272728, 26.05454545454546,3.89090909090909,3.472727272727273, 2026-07-25 13:49:23
PUBLICZNA SZKOŁA PODSTAWOWA W BIAŁYM KOŚCIELE, UL. KAMIENNA, 57-100, BIAŁY KOŚCIÓŁ,17.041226711089568,50.73048375535701, 24.88181818181818, 985.2727272727273, 30.40909090909091,1.509090909090909,1.309090909090909, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM.JANUSZA KORCZAKA W GNIEWKOWIE, , 58-173, GNIEWKÓW,16.223964,50.994542, 28.572727272727274, 983.2909090909092, 30.05454545454546,2.436363636363636,2.090909090909091, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. ADAMA MICKIEWICZA W UJKOWICACH, , 37-713, UJKOWICE,22.7221522,49.8381351, 52.9, 980.2, 22.9,1.7000000000000002,1.7000000000000002, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. ŚWIĘTEGO MIKOŁAJA W PASTUCHOWIE, UL. WYZWOLENIA, 58-115, PASTUCHÓW,16.437169,50.949092, 31.53333333333333, 986.6750000000001, 27.191666666666666,3.208333333333333,2.933333333333333, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. ORŁA BIAŁEGO W MARSZOWICACH, , 32-420, MARSZOWICE,20.2362141,49.9174139, 35.357142857142854, 984.157142857143, 25.271428571428572,3.071428571428571,2.742857142857143, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA NR 5 IM. JANA BRZECHWY Z JĘZYKIEM MNIEJSZOŚCI NIEMIECKIEJ W RACIBORZU, UL. BOJANOWSKA, 47-400, RACIBÓRZ,18.19379,50.06758, 33.86666666666667, 986.3833333333333, 27.758333333333336,3.533333333333333,3.091666666666667, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM.ŚW. JANA DE LA SALLE W CZĘSTOCHOWIE, UL. GEN. KAZIMIERZA PUŁASKIEGO, 42-217, CZĘSTOCHOWA,19.1029461,50.8039173, 46.455555555555556, 979.5888888888888, 23.799999999999997,3.266666666666666,2.766666666666666, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA NR 2 IM. TADEUSZA KOŚCIUSZKI W WIELICZCE, UL. STANISŁAWA MONIUSZKI, 32-020, WIELICZKA,20.059786,49.98544, 38.08181818181818, 986.9181818181819, 28.6,1.281818181818181,1.009090909090909, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA NR 28 IM. LUBUSKICH RODZIN KATYŃSKICH W ZESPOLE EDUKACYJNYM NR 8 W ZIELONEJ GÓRZE, UL. ZAWADA-SZKOLNA, 66-001, ZIELONA GÓRA,15.5568495,51.992893, 29.672727272727272, 1000.6454545454545, 30.527272727272727,4.163636363636363,3.454545454545454, 2026-07-25 13:49:23
PUBLICZNA SZKOŁA PODSTAWOWA W CISIU, UL. CISIAŃSKA, 42-290, CISIE,21.3837731,52.2123551, 35.083333333333336, 978.1916666666666, 28.116666666666664,2.983333333333333,2.8, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA SPECJALNA NR 2 W SPECJALNYM OŚRODKU SZKOLNO-WYCHOWAWCZYM IM. POLSKICH OLIMPIJCZYKÓW W WARLUBIU, UL. SZKOLNA, 86-160, WARLUBIE,18.6275983,53.5896901, 48.56666666666666, 998.6583333333333, 23.633333333333336,7.5,6.375, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA NR 3 IM. BOHATERÓW MONTE CASSINO W ZABRZU, UL. RTM. WITOLDA PILECKIEGO, 41-800, ZABRZE,18.791714,50.296268, 38.75555555555556, 979.6222222222223, 26.233333333333334,3.433333333333333,2.8666666666666663, 2026-07-25 13:49:23
LICEUM OGÓLNOKSZTAŁCĄCE Z ODDZIAŁAMI DWUJĘZYCZNYMI IM. BOLESŁAWA CHROBREGO W BIELAWIE, UL. SZKOLNA, 58-260, BIELAWA,16.612986,50.683073, 33.79090909090909, 971.7727272727273, 26.672727272727272,1.654545454545454,1.381818181818181, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. LANCKOROŃSKICH W ZAKLICZYNIE, UL. JACKA MALCZEWSKIEGO, 32-840, ZAKLICZYN,20.816176,49.855242, 38.42307692307692, 984.8230769230769, 24.523076923076925,2.9,2.5307692307692298, 2026-07-25 13:49:23
LICEUM OGÓLNOKSZTAŁCĄCE IM. HENRYKA SIENKIEWICZA W NOWEJ RUDZIE, OS. PIASTOWSKIE, 57-400, NOWA RUDA,16.49718392,50.58148236, 36.88181818181818, 964.9727272727273, 26.29090909090909,2.245454545454545,1.927272727272727, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM.STEFANA ŻEROMSKIEGO W TRZCIŃSKU-ZDROJU, UL. 2 LUTEGO, 74-510, TRZCIŃSKO-ZDRÓJ,14.607718,52.966893, 41.425000000000004, 999.65, 24.675,5.641666666666668,4.908333333333333, 2026-07-25 13:49:23
BRANŻOWA SZKOŁA I STOPNIA NR 4 W SZCZECINIE, UL. GEN. JÓZEFA SOWIŃSKIEGO, 70-236, SZCZECIN,14.539421,53.418348, 44.59090909090909, 1002.9272727272728, 24.472727272727273,4.854545454545454,4.163636363636363, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W BIEDRZYCHOWICACH, , 59-830, BIEDRZYCHOWICE,15.3794474,51.0398464, 27.05454545454546, 969.2363636363636, 30.545454545454547,2.772727272727273,2.381818181818182, 2026-07-25 13:49:23
ZESPÓŁ SZKOLNO-PRZEDSZKOLNY-SZKOŁA PODSTAWOWA IM. MARSZAŁKA JÓZEFA PIŁSUDSKIEGO W ZAGÓRZU, , 32-005, ZAGÓRZE,20.189108999999995,49.99264019216482, 32.24545454545454, 984.8636363636364, 27.827272727272728,2.481818181818182,2.254545454545454, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. MIKOŁAJA KOPERNIKA W PSZENNIE, UL. WROCŁAWSKA, 58-125, PSZENNO,16.5392403,50.8557823, 37.9, 983.6999999999999, 27.09166666666667,3.233333333333333,2.816666666666666, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. OJCA ŚWIĘTEGO JANA PAWAŁA II W MIETKOWIE, UL. KOLEJOWA, 55-081, MIETKÓW,16.653863,50.979778, 28.62857142857143, 990.7142857142857, 28.114285714285717,3.542857142857143,3.157142857142857, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W UJEŹDŹCU WIELKIM, , 55-100, UJEŹDZIEC WIELKI,17.092104,51.415639, 45.336363636363636, 998.4, 26.154545454545453,5.381818181818182,4.545454545454546, 2026-07-25 13:49:23
SZKOŁA PODSTAWOWA IM. ŚW. JANA BOSKOW KARCZYCACH, , 55-311, KARCZYCE,16.7424417,51.102343, 35.375, 991.9, 26.6375,3.35,2.95, 2026-07-25 13:49:23
