smog_data,it_has_next_page,pages_total
"{'school': {'name': 'TECHNIKUM NR 8 W RZESZOWIE', 'street': 'UL. WINCENTEGO POLA', 'post_code': '35-021', 'city': 'RZESZÓW', 'longitude': '21.98647117', 'latitude': '50.02719923'}, 'data': {'humidity_avg': 49.925000000000004, 'pressure_avg': 989.375, 'temperature_avg': 23.958333333333332, 'pm10_avg': 2.433333333333333, 'pm25_avg': 2.233333333333333}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA IM.JANA KOCHANOWSKIEGO W ŚWIDNIKU', 'street': None, 'post_code': '34-606', 'city': 'ŚWIDNIK', 'longitude': '20.5329659', 'latitude': '49.5933178'}, 'data': {'humidity_avg': 35.958333333333336, 'pressure_avg': 967.975, 'temperature_avg': 25.291666666666668, 'pm10_avg': 2.333333333333333, 'pm25_avg': 2.066666666666667}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA W ULATOWIE-ADAMACH', 'street': None, 'post_code': '06-316', 'city': 'ULATOWO-ADAMY', 'longitude': '20.9328136', 'latitude': '53.1650883'}, 'data': {'humidity_avg': 43.44166666666666, 'pressure_avg': 993.7416666666667, 'temperature_avg': 26.041666666666668, 'pm10_avg': 5.191666666666666, 'pm25_avg': 4.566666666666666}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA IM. ADAMA MICKIEWICZA W JAKSICACH', 'street': None, 'post_code': '32-200', 'city': 'JAKSICE', 'longitude': '20.010296', 'latitude': '50.322967'}, 'data': {'humidity_avg': 45.675, 'pressure_avg': 979.45, 'temperature_avg': 23.2875, 'pm10_avg': 3.8625, 'pm25_avg': 3.3375}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA IM. ŚW. KRÓLOWEJ JADWIGI W HERMANOWEJ', 'street': None, 'post_code': '36-020', 'city': 'HERMANOWA', 'longitude': '22.0188654', 'latitude': '49.9417235'}, 'data': {'humidity_avg': 39.95454545454545, 'pressure_avg': 981.0545454545455, 'temperature_avg': 26.154545454545453, 'pm10_avg': 1.918181818181818, 'pm25_avg': 1.636363636363636}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'PUBLICZNA SZKOŁA PODSTAWOWA IM. ŚW. KINGI W ŁĄKCIE DOLNEJ ', 'street': None, 'post_code': '32-733', 'city': 'ŁĄKTA DOLNA', 'longitude': '20.399763', 'latitude': '49.8388069'}, 'data': {'humidity_avg': 36.199999999999996, 'pressure_avg': 980.7454545454547, 'temperature_avg': 24.727272727272727, 'pm10_avg': 1.981818181818182, 'pm25_avg': 1.718181818181818}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA IM. S. CZESŁAWY LOREK W BICZYCACH DOLNYCH', 'street': None, 'post_code': '33-395', 'city': 'BICZYCE DOLNE', 'longitude': '20.6443899', 'latitude': '49.6312294'}, 'data': {'humidity_avg': 46.28181818181818, 'pressure_avg': 978.8090909090909, 'temperature_avg': 24.063636363636363, 'pm10_avg': 3.181818181818181, 'pm25_avg': 2.809090909090909}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'OGÓLNOKSZTAŁCĄCE LICEUM AKADEMICKIE JEZUITÓW W NOWYM SĄCZU', 'street': 'UL. PIOTRA SKARGI', 'post_code': '33-300', 'city': 'NOWY SĄCZ', 'longitude': '20.69132733', 'latitude': '49.62662433'}, 'data': {'humidity_avg': 47.41818181818182, 'pressure_avg': 978.9090909090909, 'temperature_avg': 23.5, 'pm10_avg': 7.018181818181818, 'pm25_avg': 6.590909090909091}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'TECHNIKUM NR 4 W NOWYM SĄCZU', 'street': 'UL. ŚW. DUCHA', 'post_code': '33-300', 'city': 'NOWY SĄCZ', 'longitude': '20.69270978', 'latitude': '49.62622093'}, 'data': {'humidity_avg': 48.49090909090909, 'pressure_avg': 978.7545454545453, 'temperature_avg': 22.918181818181818, 'pm10_avg': 6.509090909090909, 'pm25_avg': 6.036363636363637}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA IM. JANA PAWŁA II - PAPIEŻA POLAKA W STARYM LUBOTYNIU', 'street': None, 'post_code': '07-303', 'city': 'STARY LUBOTYŃ', 'longitude': '21.9359049', 'latitude': '52.932735'}, 'data': {'humidity_avg': 51.21818181818182, 'pressure_avg': 995.0181818181819, 'temperature_avg': 26.05454545454546, 'pm10_avg': 2.481818181818182, 'pm25_avg': 2.081818181818182}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA NR 6 Z ODDZIAŁAMI INTEGRACYJNYMI IM. JANA PAWŁA II W ŁAZISKACH GÓRNYCH', 'street': 'UL. WYRSKA', 'post_code': '43-173', 'city': 'ŁAZISKA GÓRNE', 'longitude': '18.8703811', 'latitude': '50.1362116'}, 'data': {'humidity_avg': 39.054545454545455, 'pressure_avg': 976.5363636363636, 'temperature_avg': 26.90909090909091, 'pm10_avg': 2.818181818181818, 'pm25_avg': 2.39090909090909}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'TECHNIKUM DLA MŁODZIEŻY TEB EDUKACJA W NOWYM SĄCZU', 'street': 'UL. RYNEK', 'post_code': '33-300', 'city': 'NOWY SĄCZ', 'longitude': '20.6900064', 'latitude': '49.62567283'}, 'data': {'humidity_avg': 47.59090909090909, 'pressure_avg': 977.6363636363636, 'temperature_avg': 23.40909090909091, 'pm10_avg': 3.118181818181817, 'pm25_avg': 2.854545454545454}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'BRANŻOWA SZKOŁA I STOPNIA NR 2 W NOWYM SĄCZU', 'street': 'UL. KRÓLOWEJ JADWIGI', 'post_code': '33-300', 'city': 'NOWY SĄCZ', 'longitude': '20.707689', 'latitude': '49.613478'}, 'data': {'humidity_avg': 48.372727272727275, 'pressure_avg': 977.7727272727273, 'temperature_avg': 23.009090909090908, 'pm10_avg': 4.363636363636363, 'pm25_avg': 4.190909090909091}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA W STRZEGOCINIE', 'street': None, 'post_code': '06-150', 'city': 'STRZEGOCIN', 'longitude': '20.84085873', 'latitude': '52.68602636'}, 'data': {'humidity_avg': 41.15, 'pressure_avg': 992.425, 'temperature_avg': 27.275, 'pm10_avg': 4.3, 'pm25_avg': 3.65}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA NR 15 IM. BOHATERÓW SĄDECCZYZNY W NOWYM SĄCZU', 'street': 'UL. 29 LISTOPADA', 'post_code': '33-300', 'city': 'NOWY SĄCZ', 'longitude': '20.7136659', 'latitude': '49.6028522'}, 'data': {'humidity_avg': 41.78181818181818, 'pressure_avg': 974.8909090909091, 'temperature_avg': 24.672727272727272, 'pm10_avg': 3.118181818181817, 'pm25_avg': 2.836363636363636}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA NR 1 W WOLBROMIU', 'street': 'UL. MARIACKA', 'post_code': '32-340', 'city': 'WOLBROM', 'longitude': '19.7584', 'latitude': '50.37939'}, 'data': {'humidity_avg': 52.554545454545455, 'pressure_avg': 968.3818181818183, 'temperature_avg': 21.854545454545455, 'pm10_avg': 3.463636363636364, 'pm25_avg': 3.027272727272727}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA NR 21 IM. KS. STANISŁAWA KONARSKIEGO W CZĘSTOCHOWIE', 'street': 'UL. SABINOWSKA', 'post_code': '42-202', 'city': 'CZĘSTOCHOWA', 'longitude': '19.161529', 'latitude': '50.8367999'}, 'data': {'humidity_avg': 48.71111111111111, 'pressure_avg': 981.2888888888889, 'temperature_avg': 23.266666666666666, 'pm10_avg': 3.555555555555555, 'pm25_avg': 2.955555555555555}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA IM. K. PUŁASKIGO W RĘDZINACH OSIEDLU', 'street': 'UL. DZIAŁKOWICZÓW', 'post_code': '42-242', 'city': 'RĘDZINY', 'longitude': '19.2114785', 'latitude': '50.857508'}, 'data': {'humidity_avg': 36.36363636363637, 'pressure_avg': 978.9, 'temperature_avg': 28.436363636363637, 'pm10_avg': 3.981818181818181, 'pm25_avg': 3.236363636363636}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA IM.TADEUSZA KOŚCIUSZKI W WIERZCHOWISKU', 'street': 'UL. DŁUGA', 'post_code': '42-233', 'city': 'WIERZCHOWISKO', 'longitude': '19.1315281', 'latitude': '50.87314'}, 'data': {'humidity_avg': 44.72727272727273, 'pressure_avg': 982.1818181818181, 'temperature_avg': 24.181818181818183, 'pm10_avg': 3.436363636363636, 'pm25_avg': 2.845454545454545}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA NR 16 W GLIWICACH', 'street': 'UL. JANA KILIŃSKIEGO', 'post_code': '44-122', 'city': 'GLIWICE', 'longitude': '18.6691473', 'latitude': '50.2768393'}, 'data': {'humidity_avg': 35.041666666666664, 'pressure_avg': 1097.8, 'temperature_avg': 28.349999999999998, 'pm10_avg': 2.9499999999999993, 'pm25_avg': 2.425}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'NIEPUBLICZNA SZKOŁA PODSTAWOWA W ZDROCHCU', 'street': None, 'post_code': '33-273', 'city': 'ZDROCHEC', 'longitude': '20.8284982', 'latitude': '50.1390234'}, 'data': {'humidity_avg': 40.625, 'pressure_avg': 989.125, 'temperature_avg': 24.65, 'pm10_avg': 2.15, 'pm25_avg': 2.15}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA W PIECNIKU', 'street': None, 'post_code': '78-650', 'city': 'PIECNIK', 'longitude': '16.2532907', 'latitude': '53.3424311'}, 'data': {'humidity_avg': 41.59090909090909, 'pressure_avg': 990.9363636363636, 'temperature_avg': 26.1, 'pm10_avg': 5.218181818181818, 'pm25_avg': 4.881818181818182}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W BIELICACH', 'street': 'UL. JANA PAWŁA II', 'post_code': '74-202', 'city': 'BIELICE', 'longitude': '14.7260542', 'latitude': '53.2035917'}, 'data': {'humidity_avg': 40.61666666666667, 'pressure_avg': 1003.0583333333334, 'temperature_avg': 27.675, 'pm10_avg': 4.325, 'pm25_avg': 3.608333333333333}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'TECHNIKUM NR 5 W PILE', 'street': 'UL. GEN. SIKORSKIEGO', 'post_code': '64-920', 'city': 'PIŁA', 'longitude': '16.7382266', 'latitude': '53.1509671'}, 'data': {'humidity_avg': 36.92727272727273, 'pressure_avg': 999.2454545454547, 'temperature_avg': 26.727272727272727, 'pm10_avg': 4.263636363636364, 'pm25_avg': 3.709090909090909}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'TECHNIKUM W BIELAWIE - ZESPÓŁ SZKÓŁ I PLACÓWEK KSZTAŁCENIA ZAWODOWEGO W BIELAWIE', 'street': 'UL. STEFANA ŻEROMSKIEGO', 'post_code': '58-260', 'city': 'BIELAWA', 'longitude': '16.623803', 'latitude': '50.691456'}, 'data': {'humidity_avg': 29.633333333333336, 'pressure_avg': 973.9666666666667, 'temperature_avg': 29.891666666666666, 'pm10_avg': 2.8416666666666672, 'pm25_avg': 2.458333333333333}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'TECHNIKUM NR 1 W BOLESŁAWCU', 'street': 'UL. GÓRNE MŁYNY', 'post_code': '59-700', 'city': 'BOLESŁAWIEC', 'longitude': '15.558936', 'latitude': '51.263908'}, 'data': {'humidity_avg': 38.445454545454545, 'pressure_avg': 989.6363636363636, 'temperature_avg': 25.672727272727272, 'pm10_avg': 4.345454545454545, 'pm25_avg': 3.918181818181818}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'TECHNIKUM NR 2 W BOLESŁAWCU', 'street': 'AL. TYSIĄCLECIA', 'post_code': '59-700', 'city': 'BOLESŁAWIEC', 'longitude': '15.591082', 'latitude': '51.261139'}, 'data': {'humidity_avg': 31.541666666666668, 'pressure_avg': 982.4833333333332, 'temperature_avg': 26.28333333333333, 'pm10_avg': 3.233333333333333, 'pm25_avg': 2.85}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA IM.MARII KONOPNICKIEJ W KOSTOMŁOTACH', 'street': 'UL. WROCŁAWSKA', 'post_code': '55-311', 'city': 'KOSTOMŁOTY', 'longitude': '16.6157528', 'latitude': '51.0436096'}, 'data': {'humidity_avg': 24.90833333333333, 'pressure_avg': 988.7166666666667, 'temperature_avg': 30.391666666666666, 'pm10_avg': 2.716666666666667, 'pm25_avg': 2.258333333333333}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'TECHNIKUM W POWIATOWYM ZESPOLE SZKÓŁ W CHOJNOWIE', 'street': 'UL. WINCENTEGO WITOSA', 'post_code': '59-225', 'city': 'CHOJNÓW', 'longitude': '15.935802', 'latitude': '51.272209'}, 'data': {'humidity_avg': 33.858333333333334, 'pressure_avg': 991.15, 'temperature_avg': 25.75, 'pm10_avg': 3.6, 'pm25_avg': 3.074999999999999}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA NR 2 IM. STANISŁAWA MONIUSZKI W ORZESZU', 'street': 'UL. BUKOWINA', 'post_code': '43-180', 'city': 'ORZESZE', 'longitude': '18.779395', 'latitude': '50.14921'}, 'data': {'humidity_avg': 41.93333333333333, 'pressure_avg': 974.8666666666666, 'temperature_avg': 27.166666666666668, 'pm10_avg': 2.677777777777778, 'pm25_avg': 2.2111111111111112}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA IM. A.SASIMOWSKIEGO W BOROWIU', 'street': 'UL. ALEKSANDRA SASIMOWSKIEGO', 'post_code': '08-412', 'city': 'BOROWIE', 'longitude': '21.7676799', 'latitude': '51.9488003'}, 'data': {'humidity_avg': 36.81818181818182, 'pressure_avg': 992.4818181818181, 'temperature_avg': 26.91818181818182, 'pm10_avg': 1.9090909090909092, 'pm25_avg': 1.654545454545454}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA NR 3 IM.KPT.STANISŁAWA BETLEJA W KŁODZKU', 'street': 'UL. JANA PAWŁA II', 'post_code': '57-300', 'city': 'KŁODZKO', 'longitude': '16.646804', 'latitude': '50.437599'}, 'data': {'humidity_avg': 36.49090909090909, 'pressure_avg': 971.7454545454547, 'temperature_avg': 25.945454545454538, 'pm10_avg': 2.636363636363636, 'pm25_avg': 2.309090909090909}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA IM. WŁADYSŁAWA STANISŁAWA REYMONTA W KŁODZKU', 'street': 'UL. ROMUALDA TRAUGUTTA', 'post_code': '57-300', 'city': 'KŁODZKO', 'longitude': '16.65091495', 'latitude': '50.43995998'}, 'data': {'humidity_avg': 31.299999999999997, 'pressure_avg': 967.5666666666667, 'temperature_avg': 29.21111111111111, 'pm10_avg': 2.344444444444444, 'pm25_avg': 2.044444444444444}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'TECHNIKUM NR 2 W KŁODZKU', 'street': 'UL. SZKOLNA', 'post_code': '57-300', 'city': 'KŁODZKO', 'longitude': '16.652629', 'latitude': '50.433394'}, 'data': {'humidity_avg': 29.65, 'pressure_avg': 974.75, 'temperature_avg': 29.9625, 'pm10_avg': 2.5125, 'pm25_avg': 2.1}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA IM. BOLESŁAWA CHROBREGO W NIEMCZY', 'street': 'UL. BOLESŁAWA CHROBREGO', 'post_code': '58-230', 'city': 'NIEMCZA', 'longitude': '16.86538691', 'latitude': '50.90346585'}, 'data': {'humidity_avg': 32.85, 'pressure_avg': 982.0333333333333, 'temperature_avg': 25.825, 'pm10_avg': 3.8416666666666672, 'pm25_avg': 3.383333333333333}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'PUBLICZNA SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W ZIELENICACH', 'street': None, 'post_code': '57-160', 'city': 'ZIELENICE', 'longitude': '16.986569', 'latitude': '50.826304'}, 'data': {'humidity_avg': 25.942857142857143, 'pressure_avg': 988.5285714285714, 'temperature_avg': 30.5, 'pm10_avg': 2.842857142857142, 'pm25_avg': 2.457142857142857}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA SPECJALNA W STRZELINIE', 'street': 'UL. ZĄBKOWICKA', 'post_code': '57-100', 'city': 'STRZELIN', 'longitude': '17.060713', 'latitude': '50.777638'}, 'data': {'humidity_avg': 31.758333333333336, 'pressure_avg': 991.4, 'temperature_avg': 26.7, 'pm10_avg': 2.516666666666666, 'pm25_avg': 2.258333333333333}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA IM. ORŁA BIAŁEGO W KAMIENIU WIELKIM', 'street': 'UL. KOŚCIELNA', 'post_code': '66-460', 'city': 'KAMIEŃ WIELKI', 'longitude': '14.77442', 'latitude': '52.663653'}, 'data': {'humidity_avg': 36.90833333333333, 'pressure_avg': 1002.3083333333334, 'temperature_avg': 25.65833333333333, 'pm10_avg': 4.375, 'pm25_avg': 4.108333333333333}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W REDLE', 'street': None, 'post_code': '78-320', 'city': 'REDŁO', 'longitude': '15.96850893241895', 'latitude': '53.77690300578236'}, 'data': {'humidity_avg': 48.25833333333333, 'pressure_avg': 997.6583333333333, 'temperature_avg': 26.075, 'pm10_avg': 5.408333333333334, 'pm25_avg': 4.524999999999999}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA W KARWINIE IMIENIA MACIEJA RATAJA W KARWINIE', 'street': None, 'post_code': '78-230', 'city': 'KARWIN', 'longitude': '15.763897', 'latitude': '53.991160'}, 'data': {'humidity_avg': 64.95, 'pressure_avg': 1005.375, 'temperature_avg': 23.5375, 'pm10_avg': 4.525, 'pm25_avg': 4.3125}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W STRĄCZNIE', 'street': None, 'post_code': '78-642', 'city': 'STRĄCZNO', 'longitude': '16.3787738', 'latitude': '53.2408346'}, 'data': {'humidity_avg': 40.416666666666664, 'pressure_avg': 992.275, 'temperature_avg': 26.933333333333334, 'pm10_avg': 3.883333333333333, 'pm25_avg': 3.425}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA IM. MIKOŁAJA KOPERNIKA W MĘCINCE', 'street': None, 'post_code': '59-424', 'city': 'MĘCINKA', 'longitude': '16.100094', 'latitude': '51.071955'}, 'data': {'humidity_avg': 36.875, 'pressure_avg': 982.6916666666666, 'temperature_avg': 26.291666666666668, 'pm10_avg': 3.391666666666667, 'pm25_avg': 2.9666666666666672}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA IM. KAROLA WOJTYŁY W OSIEKU', 'street': None, 'post_code': '55-200', 'city': 'OSIEK', 'longitude': '17.2927100', 'latitude': '50.8826100'}, 'data': {'humidity_avg': 33.00909090909091, 'pressure_avg': 991.5636363636364, 'temperature_avg': 26.11818181818182, 'pm10_avg': 3.854545454545454, 'pm25_avg': 3.327272727272727}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'LICEUM OGÓLNOKSZTAŁCĄCE IM. HENRYKA BRODATEGO W LWÓWKU ŚLĄSKIM', 'street': 'UL. HENRYKA BRODATEGO', 'post_code': '59-600', 'city': 'LWÓWEK ŚLĄSKI', 'longitude': '15.584555', 'latitude': '51.108168'}, 'data': {'humidity_avg': 36.74545454545454, 'pressure_avg': 984.5454545454545, 'temperature_avg': 25.954545454545453, 'pm10_avg': 3.5, 'pm25_avg': 3.0}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA W GORZANOWIE', 'street': 'UL. KŁODZKA', 'post_code': '57-521', 'city': 'GORZANÓW', 'longitude': '16.630405', 'latitude': '50.353982'}, 'data': {'humidity_avg': 43.300000000000004, 'pressure_avg': 972.4363636363636, 'temperature_avg': 24.50909090909091, 'pm10_avg': 4.172727272727273, 'pm25_avg': 3.609090909090909}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'TECHNIKUM IM. STANISŁAWA MIKOŁAJCZYKA W WĄGROWCU', 'street': 'UL. KCYŃSKA', 'post_code': '62-100', 'city': 'WĄGROWIEC', 'longitude': '17.19966', 'latitude': '52.80848'}, 'data': {'humidity_avg': 38.5, 'pressure_avg': 997.6750000000001, 'temperature_avg': 25.8, 'pm10_avg': 5.125, 'pm25_avg': 4.325}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA IM. ORLĄT LWOWSKICH I BOHATERÓW 37 PUŁKU PIECHOTY 7 DYWIZJI II ARMII WOJSKA POLSKIEGO W RUSZOWIE', 'street': 'UL. ZGORZELECKA', 'post_code': '59-950', 'city': 'RUSZÓW', 'longitude': '15.1783741', 'latitude': '51.4018245'}, 'data': {'humidity_avg': 30.741666666666664, 'pressure_avg': 989.85, 'temperature_avg': 26.0, 'pm10_avg': 3.508333333333333, 'pm25_avg': 2.983333333333333}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA IM.ADAMA MICKIEWICZA W WIERZBNIE', 'street': None, 'post_code': '55-216', 'city': 'WIERZBNO', 'longitude': '17.1793700', 'latitude': '50.9343500'}, 'data': {'humidity_avg': 31.71666666666667, 'pressure_avg': 991.875, 'temperature_avg': 26.90833333333333, 'pm10_avg': 2.758333333333333, 'pm25_avg': 2.4916666666666663}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'TECHNIKUM NR 2 W WĄGROWCU', 'street': 'UL. KOŚCIUSZKI', 'post_code': '62-100', 'city': 'WĄGROWIEC', 'longitude': '17.2161963', 'latitude': '52.8053339'}, 'data': {'humidity_avg': 39.43333333333333, 'pressure_avg': 997.6, 'temperature_avg': 27.15833333333333, 'pm10_avg': 4.35, 'pm25_avg': 3.641666666666667}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA IM. KORNELA MAKUSZYNSKIEGO W BIELAWACH', 'street': None, 'post_code': '67-112', 'city': 'BIELAWY', 'longitude': '19.6561329', 'latitude': '52.0617142'}, 'data': {'humidity_avg': 33.56363636363636, 'pressure_avg': 999.4363636363636, 'temperature_avg': 27.281818181818185, 'pm10_avg': 4.327272727272727, 'pm25_avg': 3.827272727272727}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'LICEUM OGÓLNOKSZTAŁCĄCE IM. JAROSŁAWA DĄBROWSKIEGO W MIĘDZYCHODZIE', 'street': 'UL. GENERAŁA SIKORSKIEGO', 'post_code': '64-400', 'city': 'MIĘDZYCHÓD', 'longitude': '15.909179', 'latitude': '52.606012'}, 'data': {'humidity_avg': 36.733333333333334, 'pressure_avg': 1003.0583333333334, 'temperature_avg': 26.816666666666666, 'pm10_avg': 4.066666666666666, 'pm25_avg': 4.05}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA Z ODDZIAŁAMI DWUJĘZYCZNYMI IM. A I WŁ. NIEGOLEWSKICH W OPALENICY', 'street': 'UL. POZNAŃSKA', 'post_code': '64-330', 'city': 'OPALENICA', 'longitude': '16.41751442883519', 'latitude': '52.30940693118218'}, 'data': {'humidity_avg': 35.627272727272725, 'pressure_avg': 998.6363636363636, 'temperature_avg': 26.38181818181818, 'pm10_avg': 9.19090909090909, 'pm25_avg': 9.1}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA W DONABOROWIE', 'street': None, 'post_code': '63-604', 'city': 'DONABORÓW', 'longitude': '18.0613714', 'latitude': '51.2706662'}, 'data': {'humidity_avg': 32.276923076923076, 'pressure_avg': 989.5384615384615, 'temperature_avg': 28.069230769230767, 'pm10_avg': 3.138461538461538, 'pm25_avg': 3.138461538461538}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'PUBLICZNA SZKOŁA PODSTAWOWA NR 17 IM.MARII KONOPNICKIEJ W WAŁBRZYCHU', 'street': 'UL. 1 MAJA', 'post_code': '58-305', 'city': 'WAŁBRZYCH', 'longitude': '16.248929600000004', 'latitude': '50.764707872649666'}, 'data': {'humidity_avg': 35.34166666666667, 'pressure_avg': 958.4666666666667, 'temperature_avg': 26.275000000000002, 'pm10_avg': 6.274999999999999, 'pm25_avg': 5.466666666666666}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA IM. HENRYKA SIENKIEWICZA W ROZTOCE', 'street': 'UL. JANA PAWŁA II', 'post_code': '58-170', 'city': 'ROZTOKA', 'longitude': '16.227611', 'latitude': '50.959292'}, 'data': {'humidity_avg': 27.9, 'pressure_avg': 980.6555555555556, 'temperature_avg': 31.15555555555555, 'pm10_avg': 3.577777777777778, 'pm25_avg': 3.111111111111111}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'SZKOŁA PODSTAWOWA IM. ŚWIĘTEJ JADWIGI ŚLĄSKIEJ W KUNICACH', 'street': 'UL. STAROPOLSKA', 'post_code': '59-216', 'city': 'KUNICE', 'longitude': '16.247988', 'latitude': '51.223828'}, 'data': {'humidity_avg': 21.536363636363635, 'pressure_avg': 993.9545454545455, 'temperature_avg': 32.13636363636363, 'pm10_avg': 3.0, 'pm25_avg': 2.5727272727272723}, 'timestamp': '2026-07-25 14:21:08'}",False,
"{'school': {'name': 'PUBLICZNA SZKOŁA PODSTAWOWA NR 30 IM. ARMII KRAJOWEJ W WAŁBRZYCHU', 'street': 'UL. TYTUSA CHAŁUBIŃSKIEGO', 'post_code': '58-302', 'city': 'WAŁBRZYCH', 'longitude': '16.2785288', 'latitude': '50.7886076'}, 'data': {'humidity_avg': 36.55, 'pressure_avg': 954.7625, 'temperature_avg': 27.0375, 'pm10_avg': 3.575, 'pm25_avg': 3.1}, 'timestamp': '2026-07-25 14:21:08'}",False,
